,title,year,link,rating,votes,genre,runtime
318,Programme Nadar,1896,/title/tt2008603/,5.9,16,Short,7 min
319,Arrivée d'un train - Gare de Joinville,1896,/title/tt0228029/,6.3,48,"Documentary, Short",
320,Écriture à l'envers,1896,/title/tt2460076/,5.6,195,Short,1 min
321,Woman Picking Up Skirt,1887,/title/tt7995590/,4.9,21,"Animation, Short",
322,Le coucher de la mariée,1899,/title/tt0224804/,5.9,29,Short,
323,Eland Trotting,1887,/title/tt8349694/,4.6,14,"Animation, Short",
324,The Nearsighted School Teacher,1898,/title/tt0236529/,,,"Short, Comedy",
325,Place de la Concorde,1896,/title/tt0000100/,5.2,28,"Documentary, Short",
326,Firing Broadside at Cabanas,1898,/title/tt0229389/,4.0,6,,
327,Прыжок на брезент,1895,/title/tt0000031/,5.6,728,"Documentary, Short",1 min
328,In the Grip of the Blizzard,1899,/title/tt0230326/,5.8,110,"Documentary, Short",2 min
329,Горящая конюшня,1896,/title/tt0203360/,5.1,276,Short,1 min
330,La pierre philosophale,1899,/title/tt0226305/,4.4,7,"Short, Fantasy",1 min
331,Crossing Brook on Step-Stones with Fishing Pole and Can,1887,/title/tt7775340/,5.5,22,Short,
332,Вoльтижировка,1895,/title/tt0000033/,5.6,764,"Documentary, Short, Comedy",1 min
333,"104th Street Curve, New York, Elevated Railway",1899,/title/tt0243100/,5.1,105,"Documentary, Short",2 min
334,Elephant Walking,1887,/title/tt8021106/,5.4,25,"Animation, Short",1 min
335,The Sweet Girl Graduate,I) (1899,/title/tt0253776/,7.3,6,Short,
336,"Братья Гленрой, номер 2",1894,/title/tt0312728/,5.1,355,"Short, Comedy",1 min
337,Baboon Climbing a Pole,1887,/title/tt8361552/,4.8,12,"Animation, Short",
338,Orex Galloping,1887,/title/tt8345560/,4.4,13,"Animation, Short",
339,Freedom of Cuba,1898,/title/tt0229399/,3.6,10,,
340,Embarquement d'une chaudière,1896,/title/tt0256888/,4.6,252,"Short, Documentary",1 min
341,Barque en mer,1896,/title/tt0221821/,5.1,55,"Documentary, Short",
342,La fuite en Égypte,1898,/title/tt0000198/,6.2,5,Short,1 min
343,Faust and Mephistopheles,1898,/title/tt0000196/,5.5,11,"Short, Fantasy",
344,L'arroseur,1896,/title/tt0000035/,5.8,49,"Short, Comedy",1 min
345,Alleni's Boxing Monkeys,1894,/title/tt2160073/,4.8,12,Short,
346,Спасение из огня,1894,/title/tt0205065/,5.7,407,"Drama, Short",1 min
347,La puce,1897,/title/tt0441446/,,,Short,
348,Bois de Boulogne,1896,/title/tt0000046/,4.5,15,"Documentary, Short",
349,The X-Ray Mirror,1899,/title/tt0230982/,5.5,6,"Short, Fantasy",2 min
350,Ограбление букмекера,1895,/title/tt0192982/,5.4,130,"Short, Crime",1 min
351,Créations spontanées,1898,/title/tt0223066/,6.4,10,Short,
352,Lauf eines Kriegsschiffes,1898,/title/tt0454500/,,,"Documentary, Short",
353,Спортсмен с палкой,1894,/title/tt0240354/,4.5,423,"Short, Sport",1 min
354,A Very Laughable Mixup,1898,/title/tt0237889/,3.7,14,,
355,Distributing a War Extra,1899,/title/tt0000240/,4.4,44,"Short, Documentary",1 min
356,Cyclone Dance,1895,/title/tt2153805/,5.8,5,Short,
357,20 лет сна Рипа,1896,/title/tt0000113/,4.4,407,"Drama, Short",
358,Бокс с кенгуру,1895,/title/tt0000018/,5.5,432,Short,1 min
359,Surrender of General Toral,1898,/title/tt0220793/,7.4,10,"Short, News, War",
360,Surprise d'une maison au petit jour,1898,/title/tt1612582/,5.1,149,"Short, War",1 min
361,Аквариум с красными рыбками,1895,/title/tt0221833/,5.7,269,"Short, Documentary",1 min
362,"Jérusalem, porte de Jaffa, côté Est",1897,/title/tt1740508/,5.8,139,"Documentary, Short",1 min
363,Troop Ships for the Philippines,1898,/title/tt0229790/,4.8,166,"Documentary, Short, War",1 min
364,Joan of Arc,1895,/title/tt0229494/,6.8,35,"Short, Drama, History",
365,Gnu Bucking and Galloping,1887,/title/tt8158892/,4.8,13,"Animation, Short",
366,S.S. 'Coptic',I) (1898,/title/tt0229690/,3.7,31,,
367,La transformation d'un chapeau,1897,/title/tt6968476/,6.4,12,"Short, Comedy",
368,Danse serpentine,1896,/title/tt0000062/,6.4,144,Short,1 min
369,Arrivée d'un train,1896,/title/tt2191609/,6.7,31,"Documentary, Short",
370,Плавание в море,1896,/title/tt0000037/,4.7,37,Short,1 min
371,Pig Walking,1887,/title/tt8012736/,4.6,19,"Animation, Short",
372,Capybara Walking,1887,/title/tt8161970/,4.4,15,"Animation, Short",
373,Troops at Evacuation of Havana,1899,/title/tt0242970/,3.7,53,"Documentary, Short, History",3 min
374,"2 часа ночи, или Муж вернулся домой",1896,/title/tt0202024/,5.2,123,"Short, Comedy",1 min
375,Peeping Tom,1897,/title/tt0216970/,6.0,151,"Short, Comedy, Drama",
376,Barque sortant du port de Trouville,1896,/title/tt0000040/,4.2,33,"Documentary, Short",
377,Babies in High Chairs,1894,/title/tt2160089/,3.3,12,Short,
378,Komisches Reck,1895,/title/tt0453128/,5.5,180,Short,1 min
379,Making Love in a Hammock,1897,/title/tt0213843/,,,"Short, Comedy",
380,Vente d'esclaves au harem,1897,/title/tt0224341/,5.7,11,Short,
381,Cock Fight,1896,/title/tt0204973/,4.7,250,"Documentary, Short",
382,The Bad Boy and the Gardener,1896,/title/tt0236005/,5.2,56,"Comedy, Short",
383,London Road,1898,/title/tt2144386/,,,"Documentary, Short",
384,Discussion de Monsieur Janssen et de Monsieur Lagrange,1895,/title/tt0221913/,5.9,28,"Short, Documentary",
385,As in a Looking Glass,1899,/title/tt0243123/,5.3,78,"Short, Comedy",2 min
386,The Boxing Kangaroo,1896,/title/tt0000048/,5.1,103,Short,
387,Woman Setting Down Jug,1887,/title/tt7976988/,5.2,22,"Animation, Short",
388,Elsie Jones,1895,/title/tt0415775/,5.6,10,Short,
389,Hyde Park Corner,1889,/title/tt2116898/,5.6,141,Short,
390,Breaking Up Housekeeping,1897,/title/tt0204918/,,,"Short, Comedy",
391,Le grotte du diable,1898,/title/tt0223403/,6.1,11,Short,
392,Li Hung Chang at Grant's Tomb,1896,/title/tt0203650/,4.8,8,"Short, News",
393,A Frontier Scene,1895,/title/tt2188651/,5.2,5,Short,
394,The Prince of Wales at the Aldershot Review,1899,/title/tt0242796/,,,"Short, News",
395,Football Match,1896,/title/tt2241171/,5.2,5,"Documentary, Short, Sport",
396,Caravane de chameaux,1897,/title/tt5752464/,5.3,32,"Documentary, Short",1 min
397,Le déjeuner impossible,1898,/title/tt0223180/,,,Short,
398,Casey at the Bat,1899,/title/tt0000229/,4.7,64,"Short, Sport",1 min
399,Кошачий обед,1895,/title/tt0221929/,5.9,279,"Documentary, Short",1 min
400,The Artist's Dream,II) (1899,/title/tt0250221/,5.8,6,"Comedy, Short",
401,Annabelle Sun Dance,1894,/title/tt0241185/,5.2,150,Short,
402,Woman Getting Into Bed,1887,/title/tt7728074/,5.2,20,Short,
403,Андалузский танец,1896,/title/tt1319054/,5.1,98,"Documentary, Short",1 min
404,Two Fencers,1891,/title/tt5447082/,5.2,196,"Short, Sport",1 min
405,Danse serpentine par Mme. Bob Walter,1899,/title/tt0000239/,5.6,155,Short,
406,Принцесса Али,1895,/title/tt0229665/,4.5,359,Short,1 min
407,Llegada del vapor Bellver a Mallorca,1899,/title/tt0000250/,,,"Short, Documentary",3 min
408,Butterfly Dance,1896,/title/tt0203363/,5.7,88,"Documentary, Short",
409,"Boxing Match; or, Glove Contest",1896,/title/tt0000049/,5.4,21,"Short, Sport",
410,Exposition nationale suisse. Palais des beaux-arts,1896,/title/tt0336404/,4.4,15,"Documentary, Short",
411,Bullfight,1896,/title/tt0229277/,4.8,5,Short,
412,Magie diabolique,1898,/title/tt0223681/,6.4,8,Short,
413,Chickens Scared by Torpedo,1887,/title/tt8172112/,5.0,28,"Animation, Short",
414,Bataille de femmes,1896,/title/tt1666737/,5.4,147,"Short, Action, Comedy",1 min
415,"The Pickaninny Dance, from the 'Passing Show'",1894,/title/tt0285903/,4.8,149,"Documentary, Short",1 min
416,Antelope Trotting,1887,/title/tt8204304/,4.6,17,"Animation, Short",
417,Woman Jumping from Rock to Rock,1887,/title/tt7917370/,5.2,21,"Animation, Short",
418,Armand D'Ary,1894,/title/tt0240349/,4.3,22,"Documentary, Short",1 min
419,Вильгельм Телль и клоун,1898,/title/tt0222768/,6.2,400,"Short, Comedy",1 min
420,"Lyon, place Bellecour",1895,/title/tt0222170/,5.4,276,"Documentary, Short",1 min
421,Laveuses,1896,/title/tt0222140/,5.3,130,"Documentary, Short",1 min
422,Арест Дрейфуса,1899,/title/tt0225508/,5.0,140,Short,1 min
423,Venice: The Rialto Bridge,1895,/title/tt2151901/,5.2,5,"Documentary, Short",
424,Bertoldi (Table Contortion),1894,/title/tt0240373/,4.4,18,Short,
425,Fête au village,1896,/title/tt1740498/,5.5,82,"Documentary, Short",1 min
426,Saharet,1897,/title/tt0217020/,,,Short,
427,Le Christ marchant sur les flots,1899,/title/tt0224760/,6.4,5,Short,
428,Mule Kicking,1887,/title/tt8340568/,4.7,17,"Animation, Short",
429,Wrestling Match,1894,/title/tt0229858/,4.7,28,"Short, Sport",
430,Leopard Walking,1887,/title/tt8007188/,4.7,19,"Animation, Short",
431,Dr. Colton or Dentist Scene,1895,/title/tt1496763/,4.0,9,"Short, Comedy",
432,Spanking the Naughty Girl,1898,/title/tt0237769/,7.7,23,"Short, Comedy",
433,Mr. B.F. Keith,1898,/title/tt0240740/,,,Short,
434,Savage Attack and Repulse,1899,/title/tt1937311/,,,"Short, Drama, War",
435,Thrilling War Scene,1898,/title/tt0229778/,,,,
436,Pompiers: Attaque du feu,1895,/title/tt2158697/,4.9,23,"Documentary, Short",
437,La statue de neige,1899,/title/tt0226485/,5.6,5,Short,
438,Bathing Scene at Rockaway,1898,/title/tt0219529/,,,"Documentary, Short",
439,Chez le barbier,1896,/title/tt6964576/,,,Short,
440,Quai de l'Archevêché,1896,/title/tt1185006/,5.7,267,"Documentary, Short",1 min
441,Concours de bébés,1896,/title/tt1654006/,4.8,60,"Documentary, Short",1 min
442,Нефтяной фонтан на промысле Балаханы,1898,/title/tt1440125/,5.9,122,"Documentary, Short",1 min
443,Wreck of the S.S. 'Paris',1899,/title/tt0247825/,,,"Documentary, Short",
444,The Miser's Doom,1899,/title/tt0000253/,4.8,12,"Short, Horror",
445,L'aveugle fin de siècle,1898,/title/tt1612558/,5.3,155,"Short, Comedy",1 min
446,Christmas Morning,1897,/title/tt0218103/,,,"Short, Family",
447,Les bains de la jetée des pâquis,1896,/title/tt0335970/,4.6,26,"Documentary, Short",
448,"American Falls, Luna Island",1896,/title/tt0203291/,4.7,6,"Documentary, Short",
449,Между Кале и Дувром,1897,/title/tt0223223/,5.5,409,"Short, Comedy",1 min
450,Mess Call,1896,/title/tt0477341/,5.4,159,"Documentary, Short",1 min
451,Départ de cyclistes,1896,/title/tt1663905/,5.5,98,"Documentary, Short, Sport",1 min
452,Children Paddling at the Seaside,1897,/title/tt0213557/,6.1,7,"Short, Comedy",
453,No Jardim,1896,/title/tt0138659/,5.5,61,"Documentary, Short",1 min
454,Mexican Knife Duel,1894,/title/tt1770702/,5.0,16,"Short, Action",
455,Douche après le bain,1897,/title/tt0221923/,5.4,251,"Short, Comedy",1 min
456,Quorn Hunt,1898,/title/tt2186316/,,,"Documentary, Short",
457,Cupid and Psyche,1897,/title/tt0217344/,4.4,147,Short,
458,U.S. Cruiser 'Nashville',1898,/title/tt0229802/,,,"Documentary, Short",
459,S.A.R. il Principe di Napoli e la Principessa Elena visitano il battistero di S. Giovanni a Firenze,1895,/title/tt2150453/,4.9,7,"Documentary, Short",
460,The Horitz Passion Play,1897,/title/tt0229456/,6.6,16,"Short, Drama",
461,У гипнотизера,1897,/title/tt0000144/,5.3,191,"Comedy, Short",1 min
462,The Startled Lover,1898,/title/tt0237775/,3.7,15,Romance,
463,Horses,1895,/title/tt8742714/,,,Short,1 min
464,Lancement d'un navire,1896,/title/tt0222137/,6.3,194,"Short, Documentary",1 min
465,"View of League Island, Philadelphia",1898,/title/tt0220838/,,,"Documentary, Short",
466,Victor Hugo et les principaux personnages des 'Misérables',1897,/title/tt1741598/,5.0,55,Short,1 min
467,Tally Ho: Arrival,1896,/title/tt0205443/,5.3,6,"Documentary, Short",
468,"Monkey and Another, Boxing",1891,/title/tt0241735/,5.2,74,"Documentary, Short",
469,Rats and Weasel,1894,/title/tt2153937/,4.0,9,Short,
470,Goat Walking,1887,/title/tt8117448/,4.9,14,"Animation, Short",
471,Maestri di musica,1898,/title/tt0336796/,5.6,5,Short,
472,Central Park,1896,/title/tt0229294/,6.1,18,"Documentary, Short",
473,Interrupted Lover,1896,/title/tt0285226/,4.6,251,"Comedy, Short",1 min
474,The Sailor's Return,1898,/title/tt0286030/,5.6,5,"Short, Drama",
475,Voltige,1896,/title/tt1187020/,5.5,157,Short,1 min
476,Ruth Dennis,1894,/title/tt0241906/,4.6,11,Short,
477,Fred Ott Holding a Bird,1894,/title/tt0240514/,6.1,33,Short,
478,Tub Race,1898,/title/tt0237861/,4.4,15,,
479,9th Infantry Boys' Morning Wash,1898,/title/tt0229190/,3.8,94,"Documentary, Short",
480,"Storks, Swans, etc.",1887,/title/tt8334642/,4.5,13,"Animation, Short",
481,The Milker's Mishap,1897,/title/tt0214954/,6.2,6,"Short, Comedy",
482,Sloth Climbing,1887,/title/tt8688324/,4.4,10,"Animation, Short",
483,Maxim Firing Field Gun,1897,/title/tt0218431/,5.2,5,"Documentary, Short",
484,A Sea Cave Near Lisbon,1896,/title/tt0000175/,5.1,138,"Documentary, Short",1 min
485,Au cabaret,1899,/title/tt0000222/,4.6,154,"Short, Comedy",1 min
486,Chat En Chute Libre,1894,/title/tt8742740/,4.5,6,Short,
487,Ostrich Walking,1887,/title/tt8139986/,5.4,26,"Animation, Short",
488,Danseuses des rues,1896,/title/tt0928126/,5.6,230,Short,1 min
489,Tigress Walking,1887,/title/tt8199490/,4.5,15,"Animation, Short",
490,The Telephone,II) (1898,/title/tt0229764/,3.6,16,,
491,Фехтование,1892,/title/tt0241446/,4.3,357,"Short, Sport",1 min
492,Arrivée d'un train à Battery Place,1896,/title/tt1672817/,5.2,101,"Documentary, Short",1 min
493,View from an Engine Front: Ilfracombe,1898,/title/tt2470008/,5.1,37,"Documentary, Short",4 min
494,Gallop; Saddle; Thoroughbred Bay Horse Bouquet,1887,/title/tt8365556/,4.8,12,"Animation, Short",
495,Le chapeau de Tabarin,1896,/title/tt6964548/,,,Short,
496,Pont de Westminster,1896,/title/tt2460098/,5.5,169,"Documentary, Short",1 min
497,Сон у камина,1894,/title/tt0413219/,5.2,23,Short,
498,Gugusse et l'automaton,1897,/title/tt0223409/,5.4,8,Short,1 min
499,Grand Army Veterans of Philadelphia,1898,/title/tt0220499/,,,"Short, Documentary",
500,Barnet Horse Fair,1896,/title/tt0000039/,4.2,13,Short,
501,Ox Walking,1887,/title/tt8198978/,4.7,15,"Animation, Short",
502,Самоубийство полковника Генри,1899,/title/tt0226499/,5.4,190,Short,1 min
503,Мастерские в Ла-Сьота,1896,/title/tt0221807/,5.4,326,"Documentary, Short",1 min
504,Hotel del Monte,1897,/title/tt0217553/,4.0,73,"Documentary, Short",
505,Hänsel und Gretel,1897,/title/tt0453715/,,,Short,
506,Highland Cross Sword Dance,1898,/title/tt0317652/,3.7,6,,
507,Рип встречает гнома,1896,/title/tt0000109/,4.6,387,"Short, Fantasy",1 min
508,"Morro Castle, Havana Harbor",1898,/title/tt0229595/,4.1,53,"Documentary, Short",
509,Pillow Fight,1897,/title/tt0216080/,5.0,207,"Comedy, Short",
510,Alarm der Feuerwehr,1896,/title/tt0452936/,4.9,8,"Documentary, Short",
511,McKinley and Others in Carriage,1897,/title/tt0215981/,5.4,5,"Short, News",
512,Dog Running,1887,/title/tt8177986/,4.8,17,"Animation, Short",
513,Don Juan Tenorio,1898,/title/tt0383314/,6.4,5,"Drama, Short",
514,Fancy Club Swinger,1894,/title/tt0415789/,5.6,26,"Documentary, Short",
515,Serpentine Dance by Annabelle,1896,/title/tt0203883/,5.7,242,"Documentary, Short",1 min
516,Партия в трик-трак,1895,/title/tt0222259/,5.0,194,"Documentary, Short",1 min
517,"Carmaux, chargement du coke",1896,/title/tt1672742/,5.0,74,"Documentary, Short",1 min
518,Départ en voiture,1895,/title/tt0221930/,5.5,165,"Documentary, Short",1 min
519,Lasso Thrower,1894,/title/tt1770693/,5.4,17,"Short, Action, Western",
520,Буффало Билл,1894,/title/tt0229276/,5.7,53,Short,1 min
521,Woman Sitting Down,1887,/title/tt7991938/,5.0,20,"Animation, Short",
522,Les farces de Jocko,1898,/title/tt0000195/,,,"Short, Comedy",
523,Надевание кандалов,1899,/title/tt0226147/,5.1,162,"Short, Biography",1 min
524,Dix chapeaux en 60 secondes,1896,/title/tt0000067/,5.8,39,"Short, Fantasy",
525,Ballet libella,1897,/title/tt0000141/,5.6,46,"Documentary, Short",
526,Le Coucher d'Yvette,1897,/title/tt0000148/,,,Short,
527,The Soldier's Courtship,1896,/title/tt0000121/,4.6,36,"Short, Comedy",
528,Ten Nights in a Barroom,1897,/title/tt0214191/,,,"Drama, Short",
529,Cuirassiers à cheval,1896,/title/tt0229296/,5.8,70,"Documentary, Short",1 min
530,La belle et la bête,1899,/title/tt0000225/,5.6,16,"Short, Family, Fantasy",
531,Burla al marito,1899,/title/tt0336086/,,,Short,
532,Les farces de satan,1899,/title/tt1657388/,,,Short,
533,Wrestling,1892,/title/tt0242148/,4.8,58,"Short, Sport",
534,Tulburarile mersului in hemiplegia organica,1898,/title/tt2144326/,5.8,24,"Documentary, Short",
535,Steamer 'Rosedale',1896,/title/tt0286155/,4.8,6,"Short, News",
536,Chamonix: la mer de glace. Descente.,1899,/title/tt6673308/,6.4,21,"Documentary, Short",1 min
537,"Launching, No. 2",1898,/title/tt0226060/,3.5,40,"Documentary, Short",
538,The Wandering Negro Minstrels,1896,/title/tt0000134/,4.7,7,"Short, Music",
539,Ten Years in Manitoba,1898,/title/tt2159380/,,,"Documentary, Short",
540,The Serenaders,1899,/title/tt0245433/,4.5,66,"Short, Comedy",1 min
541,Unsuccessful Somersault,1894,/title/tt0241019/,5.2,17,Short,
542,Faust,1898,/title/tt2148066/,,,"Short, Drama",
543,Cruiser 'Cincinnati',1898,/title/tt0229313/,,,"Documentary, Short",
544,"Menai Bridge, the Day Irish Mail from Euston Entering the Tubular Bridge Over the Menai Straits",1898,/title/tt0345652/,,,"Documentary, Short",
545,Нерон пробует действие яда на рабах,1896,/title/tt0450067/,5.4,96,"Short, Drama",1 min
546,"Dresden, August-Brücke",1896,/title/tt1740487/,5.0,199,"Documentary, Short",1 min
547,Aquarium,1896,/title/tt0204835/,5.4,20,"Documentary, Short",
548,Brighton Beach,1896,/title/tt2238749/,5.1,56,"Documentary, Short",
549,Une bonne farce,1896,/title/tt0226564/,5.1,11,"Short, Comedy",
550,Riña en un café,1897,/title/tt0000165/,5.2,69,Short,1 min
551,"Nice, Carnaval (N° 1)",1897,/title/tt1741555/,5.3,46,Short,1 min
